VibAx_A,VibAx_B,VibTr_A,VibTr_B,Temp_A,Temp_B,Torque,RPM_in,RPM_out
5.359069755507847,2.0768748647718747,7.575915726622952,8.203442823537962,103.9424329615821,107.97436296167838,4136.115368167055,1163.449499108925,1145.3493973333052
12.984306179345618,17.931319722190462,14.136489097035295,10.68389092745021,106.10105957494198,100.32042912917389,4060.2322910518706,1163.617160557475,1140.05912816206
15.692332899977053,13.21644428409438,6.168248122067873,5.421019378185676,100.94627881789808,101.3575717045862,4143.003778729181,1158.3749303974887,1144.9664316139988
12.856841405949853,10.998603517891913,8.6152865829282,3.8118429825110223,101.64851535106641,103.05319701081395,3957.0528464965614,1165.5671319345793,1142.9202561815393
11.421758588058797,18.689679559791326,10.884806531442132,10.262991045400625,95.50118379363713,105.67821964705958,4051.9126532022533,1162.4787331718894,1147.8908281824833
10.494481522053556,7.9805073560189435,6.120173751656915,10.420780751171256,102.27670215749612,102.44952951785665,4105.472319439724,1170.8788778788207,1145.4300539747162
4.607390048162863,11.151058588507293,14.61661588438784,8.281075839204057,96.19842632313575,101.69024995727645,4172.972675341828,1160.704705563847,1150.6213404694233
8.400778958026457,3.9264908932482587,7.3393238249971215,7.855546802047277,93.53478308405352,101.80594647819908,4071.9031855783314,1164.4030255033017,1141.2890107500475
9.696806145201062,16.933913407356805,4.790560537523658,5.7468395649209505,96.55307362777589,100.37513699284473,4165.5404459485435,1152.771492521838,1146.9309611105955
17.285611131094576,12.662554103545808,4.582696641804063,6.70471027375215,99.41691491185954,105.88549496762128,4187.343265948231,1153.5758435676216,1149.0473718320136
13.718091447842307,7.1986210749798225,10.180875713666824,7.9924645885060785,92.97096294986713,102.71575863527214,4155.099170305316,1164.0537335500026,1142.5878166510718
3.18479922318633,7.498900257514923,6.140927865023032,1.6293952767874051,103.02189330037866,107.71873106701155,4116.938554640541,1156.7582044829146,1152.22766706218
13.620419846973975,13.871835978815641,7.451040329597264,11.416077475874602,104.09281972521751,105.51212303627348,4109.165325711472,1160.387397385001,1140.6737724644588
10.074588597918417,16.20318782622646,17.485430933034507,8.491566768256607,98.71596096503887,99.20177464060399,4125.477716285724,1154.9544858761114,1146.6490921165857
8.615389998470206,7.7450288698810645,13.688902406524717,6.873944103861611,97.09458724902727,102.43333668947753,4177.754979725803,1162.0078202208485,1145.9232735513447
15.05838144420434,13.157829822286853,10.519668052126168,3.9281373917322187,102.83424101547755,106.0220042975894,4146.607436335493,1166.6128045278967,1149.6588117827619
17.154997612479754,6.320281843792257,7.724526345892331,7.948939887746127,95.3257086212474,98.22648014309897,4131.9472301200285,1158.079015786589,1148.3124250657984
16.656400595580994,12.396692077118665,8.298522741409162,8.538356725259554,106.13251986255523,98.91679197207358,4027.8561939352167,1159.1862337459672,1149.1094443568534
7.803912383886807,10.146679099167981,3.390355539397474,9.690492308736719,95.95361567721301,107.11940443175364,4157.822684236508,1157.5838457468562,1136.7073934037803
10.453938120743928,3.3782816428414124,8.69735211534163,9.37189133570027,103.37319106195625,106.89406608984018,4158.981794238956,1160.486265833691,1142.250029288233
13.65631715701782,7.92621169773647,5.866058799807481,8.462950230352227,103.95964836812854,106.1174872021953,4088.348110695232,1157.485436373942,1144.1635156506663
16.877725635611796,13.3351207347091,1.590743085102801,1.3463014007155056,93.29402081875581,101.51511845168449,4123.226048957791,1156.9026470172948,1138.4566234575718
9.60412881077355,11.903583372015536,10.639736722528927,9.95717237910668,97.03828456827823,109.34806257370242,4038.0397383103527,1157.9580378263672,1148.6880182143968
11.071705116680914,5.136455388038881,12.973551850687171,11.80998222432585,101.28521951911749,104.06813447948751,4096.9595847191895,1163.3401428874035,1140.3436913797684
6.468325129969859,5.777613440249605,6.510792066247692,5.559713717013073,104.71319231257752,103.93503722772145,4022.3192430341883,1157.5557108132016,1146.072299021494
6.018966879596646,3.2130411332860422,8.008030475588669,5.397696126688557,99.9223843873488,101.19041781573846,4142.562647013464,1156.9709301384878,1147.073052180835
16.062629111970992,6.716792844237851,4.362921123941967,7.8011487444883905,101.44468899369632,103.63170765056493,4069.414896553183,1162.2099342938948,1154.9614197129645
18.781200142854114,10.72685324613535,8.875955962730982,8.864390987792651,98.16730838437907,104.22138109874459,4122.790654565691,1160.6831230620517,1140.7007330857177
11.63994939209833,12.991758676516021,3.445043675039398,9.797145637758025,94.26389124763242,101.0954918934174,4087.6551091133006,1163.3432324406986,1151.230174777019
17.01766448946012,3.1133594784828844,6.825739779830891,5.6841162064693895,97.74968127684676,105.65694354162859,4089.070940828968,1160.4943315802905,1149.2901950136397
13.80818012523817,10.54335956548888,13.247864395084296,9.39189101253237,101.51039763425818,105.56627436445949,4015.661767951277,1161.018645321485,1134.0743369929623
8.774401226974378,5.5391570188707195,4.454360661677872,9.483311171815291,101.41387253594576,102.92268851817332,4064.365579007628,1165.8498527566298,1144.671501380217
13.806978027542069,10.014850872970683,11.520920622882148,10.72126486201405,101.2450468370213,103.43656657184457,4060.392747929011,1154.3460059034498,1140.8561698167728
19.690182832329846,17.29408624025251,6.815045355100595,10.168778213751537,106.56422579104185,103.37828504650382,4042.2392469989773,1161.877081162884,1140.7951382090744
11.820869804450242,5.142450773389948,7.801734149300775,8.773680257967513,99.97166228742627,100.75685611220818,4020.653057814043,1153.4737213639678,1150.6043508812247
19.82321827907003,10.061009085003311,12.503797197293123,9.37113723037916,99.3807139266408,105.2784141186433,4006.574615731785,1158.783079448641,1148.687878283291
-1.0987255204487223,-1.834297870549488,4.568113514848081,17.802035454457503,91.88666970698691,105.3053253383681,4120.055502666948,1166.186850038564,1150.619525749996
16.10951252187612,12.180503908504786,15.648766189977435,4.509842208052059,102.16857283088851,101.21434612954221,4135.914901856899,1157.3420798763239,1149.1137269461437
12.435235341190856,8.160178608516123,9.247215964609323,8.268604132612143,101.78197311318513,99.4568840896007,4092.37384765334,1157.7899547400725,1147.7586748118094
10.504963247670663,14.695612974237116,12.779200983493999,14.531504209595148,96.8636216331666,103.71452065102883,4075.4987139563245,1162.705201120231,1139.2186026453912
12.458803882677511,9.205890612863456,7.917881600056427,7.741938352996888,101.65769384409417,101.96674329111178,4152.063400453097,1158.3342581908066,1145.9618362376582
2.0621554269955364,12.098539412978527,7.829742111731562,10.961269807017237,98.77878810688038,109.34585956984975,4186.805054504257,1156.0266293492007,1146.9763041257704
10.90164056081244,17.664142246277933,6.067582054293553,5.30019002659621,93.48567715630807,104.20296788217894,4146.248856979572,1154.2605209448611,1140.2589484664368
13.785562857558732,12.501437073367416,7.010167791641537,2.253615608256135,96.69158136921145,105.04335016820603,4099.231540364404,1157.292541165804,1145.982926434916
19.38947022370758,12.749251967822666,15.373368080896256,8.784520659185505,93.87201354973286,95.5340209670553,4069.6269952875455,1166.3476760306653,1148.1763834203286
9.408648908631763,14.810754867467505,7.427125071353341,4.139585265739856,101.23771155861435,105.4930163442136,4202.060668556367,1166.2897372573934,1137.9035760370252
7.957531985534062,11.509688502454312,8.209366305046794,14.59591017967987,99.09936709324852,101.97990953235536,4115.49667362134,1161.1373894981375,1144.2488374244958
9.491214782077318,6.979508674447215,10.281913929312978,16.702792533056996,100.86336399915113,104.77768437418236,4179.897060153002,1163.4502707345684,1148.0313619054766
16.57701058851037,-0.1656030500354646,17.089620052237926,11.893669215658976,107.65673442975961,103.8357594253639,4154.419660476795,1154.750508926101,1146.3639859272228
13.643755548298422,7.5136900973149325,7.141542634535865,10.360280423389609,97.40819107555984,103.40723235157779,4153.130114657372,1159.4703808129639,1148.2519694701496
9.351198981164806,12.596045832269429,7.812927733856637,2.8092040786517334,98.78490310450573,105.56012212453571,4137.306839396379,1158.501472986021,1143.4444433480633
14.56633716556678,8.287854617906808,8.874171724490731,7.901741413437721,103.0793243320566,98.51131724370791,4059.333827441721,1157.4897689247618,1141.8902039249112
12.485387746740201,9.25370801181196,9.526270735041267,17.88290842951869,105.29750202285294,99.70108722339488,4125.807384970371,1169.985222380034,1140.2232888347899
16.843224952664446,9.105084695629804,6.084988145742837,8.190273582722975,100.8165639428392,97.74929659126293,4153.249387527579,1156.0350525490987,1142.847119709148
8.489734530613237,7.806409492433168,6.687593172519859,7.213251777646502,97.21688471181771,96.01016668317811,4150.335886850601,1166.0471192792218,1149.3714674683251
10.361689267011158,12.65053021479511,11.053650959833341,5.783124785488714,103.1415137938786,98.76575194731303,4086.7848144687546,1163.031161178314,1142.5716826407845
10.039459234339212,12.250815757587375,14.40900666006164,5.213879809783244,101.59279323430813,105.156167936404,4130.061063491855,1160.454340044618,1139.651963691953
4.682425259339407,9.519932638520709,18.937292583180508,9.5208639383572,100.17164390172533,103.02096619460545,4111.837243945964,1157.9114351444073,1146.4590757813887
13.480601385322881,12.82623331302447,4.401882844008434,2.7412838149034116,102.67014156346598,107.69263712907703,4135.920097437345,1164.5422313436993,1150.8825266711135
13.305276360899446,10.199410200912821,8.999055575509832,6.071347552783592,101.95605573981946,98.13547330491694,4110.350932538604,1159.1549594774483,1143.1119301114825
12.025567283212304,10.543998899043954,2.4762538960632385,8.079346193499417,95.74233527722687,102.84306164397431,4105.478921186423,1158.097950547583,1147.5546434761445
10.827064333124266,8.592651858055138,4.878491327147234,7.318709954798484,100.37605387654185,100.00243035372739,4208.427713277765,1165.6495875894893,1145.6360831774434
4.923146289747929,8.332321090611785,8.90047481821887,13.426215435837094,102.58160529529319,103.6668739023562,4056.2625121123483,1154.4586725092643,1156.7954947229355
9.896773386173205,8.10507323807841,7.9793835512439015,11.253131989988686,100.08230247179353,106.86266984430596,4132.466201758267,1167.726464979599,1148.9181987289517
10.286427417366152,9.465037738650034,4.975674569957001,0.721851765171488,88.62455855133447,103.53283740839963,4044.073417656328,1155.609227031951,1137.0167186382746
7.988613653891905,12.072084253089024,15.159466871875566,4.2076519732567395,102.88879076824962,108.409833355315,4000.9327458379416,1167.2318484107357,1146.0527834111413
11.193571441669954,7.965924206074993,4.1230783433043765,9.256310967833283,102.71382619332121,107.15627466641334,4117.082357490168,1157.838016563375,1148.1352940951506
14.020254284072692,10.18660855230551,12.667084801087164,8.719209733880167,92.52499816529357,93.02923114096923,4087.305296247919,1166.1742635597116,1138.6667129548682
21.43092950605265,14.529140186508522,4.208526556376655,14.427216282429617,102.31722377319299,104.86280442071298,4112.580441156197,1162.4914301348065,1142.8584400908912
12.872889064159194,14.364798786064402,14.940050996073783,5.591044912182405,101.35395973824086,95.78730735803455,4118.799497452954,1158.6714937452966,1138.8741868599423
13.28775195361382,5.902904056228556,7.748538324862433,8.824305425903304,99.82243443747856,111.14592843045392,4083.0911750765604,1164.1061904327128,1147.4103157738075
11.627770421169163,19.532950168893358,1.7718551158630245,12.563029452359899,99.93226740672753,102.74515286787565,4102.891670303684,1160.0904819896728,1150.8628071900905
2.406143923504793,12.542115887474331,8.09608545919108,8.078775687490213,100.18928970227519,96.68749158470705,4083.965603033109,1161.1296438679994,1142.3151540517097
11.867430622753915,8.041978269292239,13.285366564103853,7.44466039330121,95.95530827477045,98.36121752669106,4136.810726985996,1161.417946230887,1149.9014261466177
12.301151049705132,2.528908731425391,-0.76905306813644,10.980915591813723,94.39863698787772,101.47607079783734,4089.441390948653,1164.5262088865593,1152.7298030128372
24.31621056242643,13.497600054496981,9.218872559792844,8.582489700667184,99.93337355431387,104.80148171370543,4062.6701546614213,1165.552016754248,1147.6339754122064
11.038195176094387,11.676670878562534,14.454297554931802,7.405697611263307,92.06156234171976,105.50265538288652,4079.9500400885745,1158.2272090450274,1144.7452658874863
13.507736711668063,6.298266242766273,7.977070878149886,10.134878382687061,90.34571578943988,102.74877012242965,3999.5918200575543,1158.4700521045495,1145.8070127266749
11.826441151473784,10.436113834447527,13.85920602654255,4.617665511425807,96.26922739452175,97.51030856038338,4101.45482851008,1155.2524481733403,1142.0339665416536
6.15660981190234,4.4006157572742275,4.140476164235548,7.776571031754203,102.05822298618749,101.5924027011368,4006.247928729747,1149.469745678109,1143.6785247291166
17.714114072575104,4.53035657888907,5.509992395375622,7.034020533344581,96.47774000340956,107.40322423167768,4085.517596467203,1160.7834145646539,1143.0214629727873
15.759665163433871,8.812663500056408,3.9279670485263845,9.751591814831395,95.74991025119297,95.84843449490187,4069.08996182113,1165.381828760031,1146.5529803765467
15.955159735215235,9.108308707393594,14.122209693043434,11.571886488899427,99.89058329793312,94.35107766926876,4141.165794458379,1158.6754008922157,1148.6259844927404
7.453062726026305,15.970817213311172,10.709770809811467,5.607286632311919,98.47449820120787,107.07044540706866,4143.038078321733,1156.2204445646762,1139.6098695896853
19.013971554680495,10.013260570133216,3.8663498516873203,9.841260406368399,99.48529228553727,103.98687403292361,4147.9799402569015,1156.757687681566,1146.4822245859596
4.990744686038596,8.175273240062166,9.390892655907221,5.750766727929122,99.49408518244651,104.41574902670826,4039.985191873697,1160.9064758349596,1132.2003840309042
14.934285469001352,7.066547036219221,10.473864550672134,12.950942735210278,101.31090381034578,107.87652673263025,4019.3705115087496,1161.5114657046543,1150.7473947059552
22.952278129049894,11.07275946248181,10.09941988274964,10.149191184275404,98.04497854453356,98.11944373027531,4104.735110967637,1162.8783371419815,1155.2730924815735
7.047318374346558,0.009703257093118367,8.775449373124015,5.911861893565376,97.1836116783985,100.36335717386913,4113.374834091704,1158.138583452008,1148.639213753136
9.16851135198614,10.444741323741313,6.784643442242334,5.603491542961635,93.87059910760028,102.33198570692765,4117.6476276550675,1158.8173677690174,1146.286012862837
12.498256825438206,16.910147094012995,10.511391630940537,8.52111000612079,104.37128541591728,113.1361199871821,4117.166669784082,1161.5489271846345,1147.7567115219815
9.482621729419003,14.006254196164964,4.73958753893489,8.378476538433038,104.8481307004793,97.99663293745989,4103.0025040646215,1160.6783807159215,1145.9272587977953
4.246682844669337,18.410591212829605,6.506577990541063,8.93040170241331,101.13244332052605,103.07606741724356,4068.7418708347304,1147.8708200382202,1150.7800007133358
12.342814874030136,7.208133897641234,15.518884336541316,9.595441997695804,96.8553799731531,103.59565691255828,4094.8166602861666,1152.3628982887826,1149.9934156425372
6.688481431369476,11.840573485010708,10.296070990802374,7.649329293463389,101.26831718895417,97.12903856495454,4135.367915368115,1152.8730387085395,1140.502095776715
14.367962153175908,9.340883300442295,9.688368221118306,5.742703816395564,104.10687164327653,104.68009247028377,4128.341983560333,1157.554971662689,1143.3921459215198
7.402878828830985,14.875478547901809,7.921236212969061,8.550041928076984,104.73136196296406,96.33624298857082,4045.4728405263477,1162.7871441389843,1143.2430663935966
19.749672025087698,9.609717854538568,12.636524875095523,7.836442529700518,103.47663222443447,106.185624108847,4117.724656328937,1153.1399458249484,1139.1686313307955
8.083733538318814,14.278295873118104,0.8774509162233812,10.970685074849827,100.06066209138152,104.55918751270337,4113.083200754994,1159.6597870549174,1137.279763040272
10.389692418971622,6.100729367553397,10.05043177745342,7.559591067884012,98.48727051298599,111.63943568461659,4012.001076328712,1157.8968338996394,1144.6445441053238
16.067586086848348,9.407247757111197,8.995091739910603,8.033540906973686,105.21848209482421,103.07956322595551,4148.875658848992,1164.1828337207219,1144.1287747743559
5.845678417830224,8.768917956696017,6.862884813972592,6.275821308057711,98.88906360141038,103.85533587237192,4082.9510955140604,1160.247250595457,1149.6032259524097
13.137299673020648,14.886777291889384,5.3357697777346615,4.661723933669243,94.24549829577192,104.4905833667547,4190.838541837709,1151.308905962329,1135.3973596054775
18.53571377141214,6.0300626287946635,9.74362226406542,8.001454966613867,103.2185285928527,108.0566285017132,4163.9037539031815,1158.646865608156,1145.0482112590598
3.9625838271938623,8.12733158295325,11.609532822263791,11.460213715383347,101.78836622926292,110.75078961354347,4081.282961979936,1161.4424547162084,1143.4415434394057
12.923169292661521,9.229490033216232,9.275731259775293,10.986923254773398,105.19794525320965,99.68598465438747,4112.198239094816,1161.9491727554373,1141.0617673463871
13.299413971242117,2.4940734350235427,9.951078899688559,9.272362317132842,107.32702050037291,105.61560579099506,4119.294935239322,1159.1822429912647,1135.8675941316405
15.909114358886551,8.787864254622244,10.587671942816048,13.903314915288188,102.54277695599067,100.4223835721072,4125.179180165488,1157.2701524838822,1144.53639455985
5.81524644560959,10.342762800776455,16.85955803813624,6.73314279637151,99.27694245001966,102.70128699883718,4148.279601499253,1164.0688852536493,1149.512764514555
5.397716934578618,16.23718410079683,9.296090229167275,8.547109922148023,91.93852592230111,106.5109924919902,4151.3044076218985,1152.846762219596,1142.9696016920002
14.609707828084488,8.715123426134813,2.3324855150585337,3.4072480433908243,101.14565314832736,102.26120558767138,4106.478824464967,1170.3377914589237,1145.9434568064614
13.48492336616593,9.445924240645759,9.386116781213651,6.59738789892911,95.6343690653468,106.12585830076077,4085.730234331627,1151.0119372194767,1150.2044445014076
13.252464251729382,7.720883868247867,2.7329400144020335,15.685573072634254,106.98576788964114,98.00682586446231,4082.738607644211,1159.8777049993703,1147.907250932673
13.732241047484878,8.049853538572258,10.090770790975787,8.809011509078735,95.80214708961273,105.6815054721564,3995.181448875468,1165.1600636297387,1140.887995265413
8.599876392107547,8.778888598730196,8.096462617193273,2.920785443397371,103.14630400340592,97.3013434352277,4191.427328738474,1151.9920863365444,1138.6862687189164
13.161268485805017,9.60100027929669,7.916845234390476,8.247774102369554,105.44370157682934,105.43393212563001,4104.420648331114,1156.2963458213942,1148.4165477929198
13.465362366493405,11.293582632472924,11.897638103930081,2.6276473881048563,93.83338481192482,103.44003869716927,4076.6587177426086,1164.2567643887862,1154.6306278053742
8.42824290986816,12.415384673256106,11.05424876072708,13.046407675041202,104.48617210250579,102.92747968039274,4089.293203258543,1165.024237587267,1151.090915855694
21.328872555723784,8.430164592409234,14.731865435698744,9.651684746385735,99.76446969503067,99.08709933353235,4117.586885781639,1165.2988697887981,1142.3669806711316
14.369164604558938,10.822973312372607,6.272422510781768,8.577816371594542,101.78461709698988,107.63498456599869,4136.465880812037,1152.8515768299944,1150.5545514669034
6.043482513986757,8.169733827477101,8.481447230710222,6.827618823878932,96.82350676464482,103.5958997842729,3968.267042066148,1154.36888023624,1135.4845485924748
15.282768043169149,7.06846095168679,9.061722444173489,4.93473383433852,99.76265869681626,101.23559700209212,4128.980460199558,1171.8143507330835,1145.1718709407116
7.126591648863393,14.817818378173838,11.183089374804116,16.4774775224239,92.11069767891438,103.40561794183508,4101.548794730092,1169.0596293005667,1137.258467071978
15.93542301871226,10.004051171371742,9.980987743337783,11.237419396494706,103.4567669000873,108.03842534891959,4054.418019190913,1153.6718211716538,1146.7220154042448
17.79297789503702,7.745885858911938,6.0852436273652195,15.898037774044685,102.06374563385225,105.20038226516536,4221.66559793236,1164.5110608105867,1147.517767371414
7.896588408241447,11.053565737331116,8.461493662223576,7.363772459453234,101.88073743483916,107.39143068845438,4163.698683383105,1156.8079128273823,1141.5105477087734
16.81688064622161,14.347316288010866,8.423984305814825,8.70788479780494,97.18941979805874,99.20607550961465,4127.656667576202,1156.4843646778886,1149.837357157965
14.06390463468249,7.715829621969155,7.056139382187121,10.904128037071402,98.21874407943926,99.66141656166164,4116.0147148777405,1160.853466906009,1142.9267775019114
16.11030079997245,11.477446128327523,9.227915916332446,5.827964069677691,100.80622926682486,107.31618317544151,4079.234985099862,1163.7465586504284,1144.1192072283038
21.483964913269737,12.214398925037571,11.914945121516615,5.4236724534912115,89.95945926001654,104.42023716193412,4052.765027726754,1157.9229892903988,1148.322415852156
10.773059419985648,10.680257750646744,7.021481952371662,8.315365650648742,103.84965137134202,103.80614212814416,4014.831318344512,1167.8128134580331,1137.2458523085975
8.231319178212551,9.974567810157444,11.335882053811211,6.688269007316608,104.34995540654899,89.8644432326169,4184.819124833697,1155.0881818788625,1142.7259029640863
7.552427851872384,17.26725652580472,8.043767362011303,0.5353664858670548,97.72356215291504,100.78516352258018,4119.050174501356,1156.119530740345,1143.5465062864946
7.920948575172808,8.639620430623877,7.036450940086498,4.524760083044662,100.58307474087215,115.47764080529991,4119.145184350152,1161.4276645889945,1143.6245281361528
11.61449145292948,9.747677403059415,8.465159144930745,6.514769926221206,97.53283797721309,97.22182912570696,4069.136264032284,1161.2859764105287,1143.724705956134
13.705759874083219,8.333379794670407,15.244141510184415,7.480710171229955,102.13746566717812,95.65907506356264,4067.1879465094216,1153.300900881123,1143.5783781262103
13.383453996650095,11.540639677325707,5.426210882026731,3.96102612272188,99.45877586117075,101.80225082188379,4091.213393195741,1165.1374923684161,1146.2313167724662
16.13591624518012,3.6386718906341082,11.26496227107787,9.948899570389559,97.11805504503668,105.09501514073666,4132.182240736464,1158.9593794840805,1147.7056252245402
12.065009459389534,14.348267001398346,9.54832582658268,6.968742181046704,97.43683216458639,101.9220702717303,4152.850808484582,1159.8110218897536,1141.053968365393
19.267670385786584,4.735544665523724,10.962406212566574,4.086711172912403,103.32669167889253,106.90304387003026,4080.7102793511135,1151.938303020284,1146.5963596447234
10.67671583381022,11.718956360053989,10.416496520912723,7.795675766556141,99.28030460356831,95.62236329389553,4018.1638942440745,1154.6495302894857,1138.027345736989
25.600845832948096,7.666023632667709,9.390515410011997,8.121652668843048,101.92214269499863,102.9121163903323,4130.292945967439,1160.3066699638366,1147.7328744832232
15.12833673882503,16.44643144750008,9.275877626111967,5.631290880320158,104.30939752234156,109.2749533643585,4067.9725470632275,1158.9444599528238,1146.6194105420361
7.714212217918587,11.170796123811265,5.0570233824300255,4.9932420709588605,93.78513892516202,112.72746689747964,4114.7892802090255,1155.285519209932,1152.3915127400405
6.645537509694439,0.5054724157051265,7.468327471135612,8.672649740333641,101.74334060630146,100.40380646148523,4101.414723530674,1163.7779151798072,1148.1176041025615
14.412362076215926,9.09314826249646,12.140299047551,10.556954934051737,101.43781738261153,109.55053323775293,4067.1551018340433,1160.2827165307685,1148.2978224395893
10.882686073370746,11.73799684618678,10.630722890802984,11.363307036715474,97.79455889398638,100.79662937921383,4158.175521020988,1160.6192727259283,1155.5949823818269
15.57000247046046,8.815933528285823,5.671687073727511,11.26791992362637,93.52422078189436,108.38908489627225,4071.3761538537924,1158.5388955379137,1136.0490299136495
14.366188122867724,5.920344109917386,8.048402849738013,4.275462913932976,96.34955693766258,106.59027838239889,4041.420206879752,1155.566994742342,1147.727637966115
